MERCHANT_TX_ID,TX_ID,PAYMENT_REFERENCE,EVENT_TYPE,EVENT_TIMESTAMP,MERCHANT_ID,PAYMENT_METHOD,AMOUNT,CURRENCY,COUNTRY
20a0e173-1848-4823-8abc-43c4d5180710,2131209484,5RBJ94K,SUCCEEDED,2023-09-25T11:42:15Z,TAZAPAYLIVECDKLLC4345246589,BLIK,37.79,PLN,PL
a520f811-55e9-4896-a3e0-3fc272fcbd9d,140120893676,6EX5D9A,SUCCEEDED,2023-09-25T11:42:39Z,TAZAPAYLIVECDKLLC4345246589,BLIK,37.79,PLN,PL
567a6c28-5151-4d90-8c44-b8bedf8b6949,140120894380,64OAVFZ,SUCCEEDED,2023-09-25T11:46:01Z,TAZAPAYLIVECDKLLC4345246589,BLIK,199.99,PLN,PL
e194cacb-ff44-4106-a2d3-bb62acb67b64,2131212254,53LST5D,SUCCEEDED,2023-09-25T11:48:45Z,TAZAPAYLIVECDKLLC4345246589,BLIK,18.89,PLN,PL
581b8d00-7abd-40b6-9d2a-47b41d7459f2,2131215344,5WIRQO8,SUCCEEDED,2023-09-25T11:56:46Z,TAZAPAYLIVECDKLLC4345246589,BLIK,216.19,PLN,PL
722f680d-b73e-4a6e-99a0-0a720997263f,140120899766,6YP8UOH,SUCCEEDED,2023-09-25T11:58:29Z,TAZAPAYLIVECDKLLC4345246589,BLIK,21.59,PLN,PL
31f17348-b71b-4001-bf42-1bc330fa5c9b,140120900944,6KYAZW1,SUCCEEDED,2023-09-25T12:01:07Z,TAZAPAYLIVECDKLLC4345246589,BLIK,199.99,PLN,PL
c615f20a-e524-4870-8f25-464b4e9b4ee4,140120904712,62M8PMT,SUCCEEDED,2023-09-25T12:10:42Z,TAZAPAYLIVECDKLLC4345246589,BLIK,10.79,PLN,PL
6cb9df1c-018c-44f6-afe4-5d6f2b7a84ce,140120905096,6P1ACF1,SUCCEEDED,2023-09-25T12:11:35Z,TAZAPAYLIVECDKLLC4345246589,BLIK,50.87,PLN,PL
9fa9580c-2b79-4458-9aa8-3b8306624370,2131221921,5585ALJ,SUCCEEDED,2023-09-25T12:12:21Z,TAZAPAYLIVECDKLLC4345246589,BLIK,199.99,PLN,PL
7056ebe1-958d-4d5f-89b3-1cd28b06b9fe,2131222904,5ZWGCOF,SUCCEEDED,2023-09-25T12:14:59Z,TAZAPAYLIVECDKLLC4345246589,BLIK,216.19,PLN,PL
9b13e9e2-8e34-4a6d-b3f2-db9a21cb46c3,140120907456,603AUXA,SUCCEEDED,2023-09-25T12:17:34Z,TAZAPAYLIVECDKLLC4345246589,BLIK,199.99,PLN,PL
e608f041-a942-463f-a3c8-81965869c559,2131224280,51KO92G,SUCCEEDED,2023-09-25T12:18:17Z,TAZAPAYLIVECDKLLC4345246589,BLIK,29.69,PLN,PL
3b67256d-362a-4272-bd3c-d5f1f9383d0e,2131224232,5LZ5XZD,SUCCEEDED,2023-09-25T12:18:18Z,TAZAPAYLIVECDKLLC4345246589,BLIK,97.19,PLN,PL
7f2698f4-f77e-4a62-85fb-ebd74ce1f00a,2131225135,5RPBRS8,SUCCEEDED,2023-09-25T12:20:20Z,TAZAPAYLIVECDKLLC4345246589,BLIK,37.19,PLN,PL
21ee1c15-ea5b-4539-8665-adcceb74c9bb,140120909388,614ZV2P,SUCCEEDED,2023-09-25T12:22:53Z,TAZAPAYLIVECDKLLC4345246589,BLIK,216.19,PLN,PL
d583b0e6-ea88-48c5-a8d9-525bc293a73b,140120910631,6LBE5B4,SUCCEEDED,2023-09-25T12:26:02Z,TAZAPAYLIVECDKLLC4345246589,BLIK,45.83,PLN,PL
1e898091-41f8-4738-a574-e1944b64d149,2131229935,5WN9919,SUCCEEDED,2023-09-25T12:32:26Z,TAZAPAYLIVECDKLLC4345246589,BLIK,48.59,PLN,PL
dcccfa0f-c92f-47d2-baf5-97381ca578ac,2131230327,5FK20RI,SUCCEEDED,2023-09-25T12:33:33Z,TAZAPAYLIVECDKLLC4345246589,BLIK,183.69,PLN,PL
f8957c6e-c61c-44be-a74d-500e20574426,2131231618,51OEJ30,SUCCEEDED,2023-09-25T12:36:23Z,TAZAPAYLIVECDKLLC4345246589,BLIK,351.29,PLN,PL
49b31ad0-58e4-4ae0-93ea-b60e0538517f,140120915752,6GBE4X7,SUCCEEDED,2023-09-25T12:38:53Z,TAZAPAYLIVECDKLLC4345246589,BLIK,11.29,PLN,PL
b0602da6-4a70-4812-8015-46313033cd93,140120915975,67O2O19,SUCCEEDED,2023-09-25T12:39:43Z,TAZAPAYLIVECDKLLC4345246589,BLIK,351.29,PLN,PL
58decfe4-450b-4a90-ae89-67f911588e70,140120916253,6AXNMEF,SUCCEEDED,2023-09-25T12:40:26Z,TAZAPAYLIVECDKLLC4345246589,BLIK,113.49,PLN,PL
99fdb677-30b1-44e4-8f6f-126ca57a3e47,140120915960,6NY8FB8,SUCCEEDED,2023-09-25T12:40:38Z,TAZAPAYLIVECDKLLC4345246589,BLIK,162.09,PLN,PL
83140e0d-e358-46dd-82b6-3285dfc97450,2131238646,59PPAYL,SUCCEEDED,2023-09-25T12:54:35Z,TAZAPAYLIVECDKLLC4345246589,BLIK,216.19,PLN,PL
0c0ab61f-09e6-4107-86f2-d73e8759ef69,140120921896,69BSNG9,SUCCEEDED,2023-09-25T12:54:48Z,TAZAPAYLIVECDKLLC4345246589,BLIK,351.29,PLN,PL
e3813047-2674-4cf1-b614-01a122e7daad,140120924666,63O9ICG,SUCCEEDED,2023-09-25T13:02:11Z,TAZAPAYLIVECDKLLC4345246589,BLIK,48.59,PLN,PL
bac882e7-eacc-4194-9197-963e24b41fc6,140120925317,6LLNIZD,SUCCEEDED,2023-09-25T13:03:45Z,TAZAPAYLIVECDKLLC4345246589,BLIK,43.14,PLN,PL
d80864e9-45b5-4976-9bb1-92241824a017,140120926398,61LQO4S,SUCCEEDED,2023-09-25T13:05:53Z,TAZAPAYLIVECDKLLC4345246589,BLIK,216.19,PLN,PL
de58aa2b-3551-46b9-a55b-3159190f1cdd,140120926831,60G9XGJ,SUCCEEDED,2023-09-25T13:07:22Z,TAZAPAYLIVECDKLLC4345246589,BLIK,37.79,PLN,PL
eb4cb2ff-cd43-4038-80e2-5cc38d5c3f14,2131244363,5K1S0JL,SUCCEEDED,2023-09-25T13:08:14Z,TAZAPAYLIVECDKLLC4345246589,BLIK,199.99,PLN,PL
a3e91059-4259-4ddb-877e-326105ef65e8,140120928990,6X0GIJN,SUCCEEDED,2023-09-25T13:12:31Z,TAZAPAYLIVECDKLLC4345246589,BLIK,75.59,PLN,PL
94b2f1be-5894-40bf-a0b8-049a18576643,2131243818,5OYFINS,SUCCEEDED,2023-09-25T13:12:57Z,TAZAPAYLIVECDKLLC4345246589,BLIK,351.29,PLN,PL
013ed57d-3558-4cb5-867b-7e0792abf4a8,140120929301,6M4WQMQ,SUCCEEDED,2023-09-25T13:13:04Z,TAZAPAYLIVECDKLLC4345246589,BLIK,17.19,PLN,PL
0b51db36-5997-4c65-9cb8-a22937af571b,140120929416,6TXY73G,SUCCEEDED,2023-09-25T13:13:51Z,TAZAPAYLIVECDKLLC4345246589,BLIK,216.19,PLN,PL
bd7add28-c977-4f2b-851a-4e278d005dd3,2131247774,5111EF0,SUCCEEDED,2023-09-25T13:16:42Z,TAZAPAYLIVECDKLLC4345246589,BLIK,216.19,PLN,PL
97096e0c-9f50-4859-a939-598729bcddb3,2131249454,5FBTHJ6,SUCCEEDED,2023-09-25T13:21:09Z,TAZAPAYLIVECDKLLC4345246589,BLIK,199.99,PLN,PL
1b30834b-3748-419f-b69a-f36294cbed85,2131252213,5TATUG5,SUCCEEDED,2023-09-25T13:27:59Z,TAZAPAYLIVECDKLLC4345246589,BLIK,199.99,PLN,PL
164d9d2f-a7b3-429c-a143-a343ef40dec3,140120934982,6FWSTVY,SUCCEEDED,2023-09-25T13:28:04Z,TAZAPAYLIVECDKLLC4345246589,BLIK,16.19,PLN,PL
b27dba68-0045-40a7-bf3f-2d6afc13925b,2131254791,5XD5IXB,SUCCEEDED,2023-09-25T13:34:29Z,TAZAPAYLIVECDKLLC4345246589,BLIK,7.49,PLN,PL
5695f35f-ff8e-47aa-85d4-32aae7bdeb1a,140120938173,6UAVCEE,SUCCEEDED,2023-09-25T13:35:54Z,TAZAPAYLIVECDKLLC4345246589,BLIK,199.99,PLN,PL
9876a962-03d6-480d-a981-ee083b04c3c6,2131256150,58U29IR,SUCCEEDED,2023-09-25T13:37:31Z,TAZAPAYLIVECDKLLC4345246589,BLIK,216.19,PLN,PL
ee4caa04-b448-45ca-9834-c42bd7396755,2131256518,55Q6F5J,SUCCEEDED,2023-09-25T13:38:34Z,TAZAPAYLIVECDKLLC4345246589,BLIK,351.29,PLN,PL
d7306830-5f58-4a90-a792-c94212915745,140120939698,6O79JYB,SUCCEEDED,2023-09-25T13:39:31Z,TAZAPAYLIVECDKLLC4345246589,BLIK,113.49,PLN,PL
6177f6f2-a68a-4af0-9159-5174152468e2,2131257001,5IP0ZYP,SUCCEEDED,2023-09-25T13:40:12Z,TAZAPAYLIVECDKLLC4345246589,BLIK,19.98,PLN,PL
63651b6b-2954-42a6-b228-587db727a66f,140120940232,6H76SKT,SUCCEEDED,2023-09-25T13:40:54Z,TAZAPAYLIVECDKLLC4345246589,BLIK,43.19,PLN,PL
a4b19803-7cd0-4103-8521-13ae014c73f7,140120942200,63KFAQ3,SUCCEEDED,2023-09-25T13:45:39Z,TAZAPAYLIVECDKLLC4345246589,BLIK,351.29,PLN,PL
8115f7cf-96bb-43ee-a03b-23f689c3bbb2,2131260148,5HGVWYT,SUCCEEDED,2023-09-25T13:48:49Z,TAZAPAYLIVETHRILLOPHI9279386345,BLIK,280.34,PLN,PL
c36e5baf-8677-488b-bcbe-5c62fe7faa1a,2131262101,57XUU2S,SUCCEEDED,2023-09-25T13:52:03Z,TAZAPAYLIVECDKLLC4345246589,BLIK,216.19,PLN,PL
0845cc10-d164-4f50-8cd7-ae7a29b78fc8,140120945478,63NVX2I,SUCCEEDED,2023-09-25T13:53:43Z,TAZAPAYLIVECDKLLC4345246589,BLIK,216.19,PLN,PL
ed63413d-6e21-4278-b634-22db09ec21c3,2131262343,5AXO71W,SUCCEEDED,2023-09-25T13:56:11Z,TAZAPAYLIVECDKLLC4345246589,BLIK,188.64,PLN,PL
622f082c-858c-4335-bfe8-f637fb026d4a,2131264101,5H02DZ3,SUCCEEDED,2023-09-25T13:56:51Z,TAZAPAYLIVECDKLLC4345246589,BLIK,29.69,PLN,PL
20193d16-7217-4d3f-a725-7b30ea9784f6,140120951472,6T7A7H0,SUCCEEDED,2023-09-25T14:08:22Z,TAZAPAYLIVECDKLLC4345246589,BLIK,297.29,PLN,PL
82c0a46c-6f89-4fe9-85ee-549dc9e38a11,2131269400,5R4FJS1,SUCCEEDED,2023-09-25T14:09:08Z,TAZAPAYLIVECDKLLC4345246589,BLIK,199.99,PLN,PL
8cd6f945-dc7a-475a-b0bb-4f9db238ad30,140120952672,6WM3T37,SUCCEEDED,2023-09-25T14:11:06Z,TAZAPAYLIVECDKLLC4345246589,BLIK,351.29,PLN,PL
c224de94-ae0f-4bd2-9f00-974bafab6d8b,2131270138,5DIZX6Y,SUCCEEDED,2023-09-25T14:12:36Z,TAZAPAYLIVECDKLLC4345246589,BLIK,405.39,PLN,PL
d155b807-9328-4b1d-b477-ba56bf036caa,140120953393,68PD3VM,SUCCEEDED,2023-09-25T14:12:51Z,TAZAPAYLIVECDKLLC4345246589,BLIK,21.59,PLN,PL
60595042-79e4-4491-b3b9-ffd7c32fb53a,140120955961,687MSDD,SUCCEEDED,2023-09-25T14:19:14Z,TAZAPAYLIVECDKLLC4345246589,BLIK,351.29,PLN,PL
c9bc9b3e-da4a-42c9-9d2f-5a9cfc27b2aa,140120957556,6YBO1DB,SUCCEEDED,2023-09-25T14:22:43Z,TAZAPAYLIVECDKLLC4345246589,BLIK,216.19,PLN,PL
76e45fbe-e11d-4987-832f-f9ae17a3deec,2131275516,5EO0W86,SUCCEEDED,2023-09-25T14:23:21Z,TAZAPAYLIVECDKLLC4345246589,BLIK,80.48,PLN,PL
a4439b9b-2c6d-488c-91b2-48875a11bbc0,2131277695,5K4VVP0,SUCCEEDED,2023-09-25T14:28:19Z,TAZAPAYLIVECDKLLC4345246589,BLIK,351.29,PLN,PL
ede1464f-bc39-403b-b5d0-38b1dae83791,2131278238,5RWWN5X,SUCCEEDED,2023-09-25T14:29:40Z,TAZAPAYLIVECDKLLC4345246589,BLIK,351.29,PLN,PL
06789e74-077a-49d3-ae97-165c0355c644,140120962749,6W6IVV7,SUCCEEDED,2023-09-25T14:34:56Z,TAZAPAYLIVECDKLLC4345246589,BLIK,351.29,PLN,PL
058907ee-fb59-41b3-bc68-1c5f66c4448f,2131283339,5T7UUOP,SUCCEEDED,2023-09-25T14:41:47Z,TAZAPAYLIVECDKLLC4345246589,BLIK,199.71,PLN,PL
f87fbe4a-ec8f-41a1-90a4-3a7a5aff5b92,2131283808,5ASQBH6,SUCCEEDED,2023-09-25T14:42:32Z,TAZAPAYLIVECDKLLC4345246589,BLIK,351.29,PLN,PL
f3f86b55-4ab5-4d0a-a875-06d5608085be,140120965794,6TBRIHD,SUCCEEDED,2023-09-25T14:42:33Z,TAZAPAYLIVECDKLLC4345246589,BLIK,32.39,PLN,PL
404f069b-efd9-4d94-a00f-b6cdd3047c89,2131285373,5OBZG4E,SUCCEEDED,2023-09-25T14:46:27Z,TAZAPAYLIVECDKLLC4345246589,BLIK,129.69,PLN,PL
01410c49-c943-44e5-af15-8d8acb2238f4,2131286283,5C12467,SUCCEEDED,2023-09-25T14:48:22Z,TAZAPAYLIVECDKLLC4345246589,BLIK,199.99,PLN,PL
f3e1284c-76a4-45e8-b018-1a3308f45ed2,2131290024,596L7R9,SUCCEEDED,2023-09-25T14:56:47Z,TAZAPAYLIVECDKLLC4345246589,BLIK,405.39,PLN,PL
f7423433-6fce-45c9-b2f7-20d1b0335b2f,140120973811,6NN1GPX,SUCCEEDED,2023-09-25T15:01:10Z,TAZAPAYLIVECDKLLC4345246589,BLIK,199.99,PLN,PL
61a4aefb-dfea-4d65-b00b-69a82ffb4b73,2131291866,50MHZOB,SUCCEEDED,2023-09-25T15:02:22Z,TAZAPAYLIVECDKLLC4345246589,BLIK,47.21,PLN,PL
2c292f79-5612-4bb4-abd4-4a7414e2a4d9,2131292661,5Z3AKID,SUCCEEDED,2023-09-25T15:03:00Z,TAZAPAYLIVECDKLLC4345246589,BLIK,351.23,PLN,PL
42c8ff51-97c0-482a-8a7f-ec007205115e,140120974727,6UT14TQ,SUCCEEDED,2023-09-25T15:03:22Z,TAZAPAYLIVECDKLLC4345246589,BLIK,19.98,PLN,PL
716a2c5a-8154-4b15-a35b-e21737830368,140120974705,6VIAYJB,SUCCEEDED,2023-09-25T15:03:26Z,TAZAPAYLIVECDKLLC4345246589,BLIK,216.19,PLN,PL
d5412731-dc64-4881-9158-123847a33314,140120974896,6OJ5K2O,SUCCEEDED,2023-09-25T15:03:36Z,TAZAPAYLIVECDKLLC4345246589,BLIK,216.19,PLN,PL
98b69deb-4163-47d1-9cd0-db6fb23ea160,140120977913,6OLXY5Z,SUCCEEDED,2023-09-25T15:11:07Z,TAZAPAYLIVECDKLLC4345246589,BLIK,216.19,PLN,PL
1b1bf5f0-0fbe-43f6-8cb1-538a9e84ddd0,2131296340,5UN4NDN,SUCCEEDED,2023-09-25T15:11:11Z,TAZAPAYLIVECDKLLC4345246589,BLIK,216.19,PLN,PL
f9c5e91f-a483-4230-8b97-e0c2c41d6529,2131297865,5SBAS5W,SUCCEEDED,2023-09-25T15:15:10Z,TAZAPAYLIVECDKLLC4345246589,BLIK,70.19,PLN,PL
0242337d-147d-4c79-8f61-c33c0fd6351a,2131300611,5P4TFUG,SUCCEEDED,2023-09-25T15:20:58Z,TAZAPAYLIVECDKLLC4345246589,BLIK,75.47,PLN,PL
593b23c9-448d-4f69-8ce3-258d99412df0,2131301842,5UWB615,SUCCEEDED,2023-09-25T15:24:53Z,TAZAPAYLIVECDKLLC4345246589,BLIK,216.19,PLN,PL
386bd702-7b1e-461f-9414-f715c235d741,140120987282,6N03L94,SUCCEEDED,2023-09-25T15:32:17Z,TAZAPAYLIVECDKLLC4345246589,BLIK,23.69,PLN,PL
6d55b44a-b5bb-4365-8f9f-d9f1c4cf6fe7,2131305532,5NZ31I4,SUCCEEDED,2023-09-25T15:32:38Z,TAZAPAYLIVECDKLLC4345246589,BLIK,13.49,PLN,PL
ee56870f-ec9a-417b-a7da-51c6e9a4403c,2131308455,54ARROX,SUCCEEDED,2023-09-25T15:39:39Z,TAZAPAYLIVECDKLLC4345246589,BLIK,36.69,PLN,PL
baae8927-df42-48b3-9fc7-99d29d8b5e7b,140120991333,66GIHUB,SUCCEEDED,2023-09-25T15:42:05Z,TAZAPAYLIVECDKLLC4345246589,BLIK,70.19,PLN,PL
440a5442-33f3-45c1-8361-960edbc93f95,2131309935,5K5MDXN,SUCCEEDED,2023-09-25T15:43:01Z,TAZAPAYLIVECDKLLC4345246589,BLIK,99.99,PLN,PL
f7075653-22d2-406a-aff5-b6f82f39e198,2131313408,5NNKCPM,SUCCEEDED,2023-09-25T15:50:35Z,TAZAPAYLIVECDKLLC4345246589,BLIK,351.12,PLN,PL
9de8e4aa-6cfd-4bf0-b3f2-32ca25a3e116,2131313559,5G54STE,SUCCEEDED,2023-09-25T15:50:54Z,TAZAPAYLIVECDKLLC4345246589,BLIK,37.79,PLN,PL
44c9ca99-b937-42f2-b151-f892c177afcf,140120995350,6TK1XZS,SUCCEEDED,2023-09-25T15:51:07Z,TAZAPAYLIVECDKLLC4345246589,BLIK,24.29,PLN,PL
5efcc417-84d8-480b-9dfe-469ecad13151,140120996564,6KY1UBP,SUCCEEDED,2023-09-25T15:54:23Z,TAZAPAYLIVECDKLLC4345246589,BLIK,199.99,PLN,PL
df87242a-f72e-4eed-8fd2-9385107f9ba4,140120996990,6LPUVVS,SUCCEEDED,2023-09-25T15:55:19Z,TAZAPAYLIVECDKLLC4345246589,BLIK,19.98,PLN,PL
e7a61791-a442-422f-bd6c-deae786a3d95,140120997192,6ODWBKI,SUCCEEDED,2023-09-25T15:57:47Z,TAZAPAYLIVECDKLLC4345246589,BLIK,405.39,PLN,PL
0aec497a-a7d4-4796-9f2d-85a6107be46c,2131317670,5CZKH9U,SUCCEEDED,2023-09-25T16:00:17Z,TAZAPAYLIVECDKLLC4345246589,BLIK,18.89,PLN,PL
6ff7cbc8-ea6d-404f-9867-2dcd3ae16060,140121000552,6LGF7DS,SUCCEEDED,2023-09-25T16:03:07Z,TAZAPAYLIVECDKLLC4345246589,BLIK,75.59,PLN,PL
b97673c5-9f17-4a90-9e43-0feed23b7b12,2131319715,5W5QS4S,SUCCEEDED,2023-09-25T16:04:42Z,TAZAPAYLIVECDKLLC4345246589,BLIK,15.84,PLN,PL
7145b016-a2f0-48a5-ab38-9837b01fde1f,140121001574,6FIXGUX,SUCCEEDED,2023-09-25T16:05:51Z,TAZAPAYLIVECDKLLC4345246589,BLIK,13.49,PLN,PL
002186c9-99a0-45f9-8398-48673eef9eed,140121001794,6HEN7IR,SUCCEEDED,2023-09-25T16:06:02Z,TAZAPAYLIVECDKLLC4345246589,BLIK,351.29,PLN,PL
c0ef02ea-2ac3-442a-abf7-32a1dd739412,2131321068,5Z1RXPD,SUCCEEDED,2023-09-25T16:07:45Z,TAZAPAYLIVECDKLLC4345246589,BLIK,216.19,PLN,PL
d3656942-1a17-4e9e-b96e-999bb113d946,140121004398,6H8KL9M,SUCCEEDED,2023-09-25T16:12:29Z,TAZAPAYLIVECDKLLC4345246589,BLIK,86.39,PLN,PL
b16ba67f-68da-4ed3-9d9d-6f1067998597,140121005278,6ITH4H0,SUCCEEDED,2023-09-25T16:13:47Z,TAZAPAYLIVECDKLLC4345246589,BLIK,216.19,PLN,PL
c5a31c53-db0b-4f4f-b747-7bb514224fa8,140121005481,6NMBTQF,SUCCEEDED,2023-09-25T16:14:37Z,TAZAPAYLIVECDKLLC4345246589,BLIK,351.29,PLN,PL
e239f43b-2cb5-4366-aa00-2a7170f6e4f0,2131324549,562GLX0,SUCCEEDED,2023-09-25T16:15:31Z,TAZAPAYLIVECDKLLC4345246589,BLIK,37.79,PLN,PL
75a208f5-4b8d-4437-bfaa-053aeb5abc29,140121008703,6VV4PS1,SUCCEEDED,2023-09-25T16:21:18Z,TAZAPAYLIVECDKLLC4345246589,BLIK,199.99,PLN,PL
5eb49c8d-32bf-4af6-be0f-fc4f0ac6c9d4,2131328271,5CN6QEX,SUCCEEDED,2023-09-25T16:24:25Z,TAZAPAYLIVECDKLLC4345246589,BLIK,351.29,PLN,PL
1c6f34bd-732a-4939-8d76-00c65a2d2c8b,2131329280,5SNC6XV,SUCCEEDED,2023-09-25T16:26:17Z,TAZAPAYLIVECDKLLC4345246589,BLIK,19.98,PLN,PL
76b0e2cf-00a3-477b-a667-2319cd07824d,140121010970,6S0LCAK,SUCCEEDED,2023-09-25T16:26:57Z,TAZAPAYLIVECDKLLC4345246589,BLIK,37.78,PLN,PL
beeb967b-10f6-407c-b835-f00c0dc3fc33,2131329607,5VH75M1,SUCCEEDED,2023-09-25T16:27:09Z,TAZAPAYLIVECDKLLC4345246589,BLIK,183.69,PLN,PL
78279d6f-6897-4590-bec6-2f49f0c5160c,2131329770,5090ULG,SUCCEEDED,2023-09-25T16:28:03Z,TAZAPAYLIVECDKLLC4345246589,BLIK,135.09,PLN,PL
36786629-d424-4e79-a70f-66c773f3a8ce,140121013037,6NIE08K,SUCCEEDED,2023-09-25T16:31:47Z,TAZAPAYLIVECDKLLC4345246589,BLIK,351.29,PLN,PL
35ae30ac-37cb-4dba-8804-9ff29ae2340f,2131332326,5HMJP2H,SUCCEEDED,2023-09-25T16:33:08Z,TAZAPAYLIVECDKLLC4345246589,BLIK,19.98,PLN,PL
f32b54f7-5887-467a-a823-2d36cfd770f7,140121014178,6YHEL5M,SUCCEEDED,2023-09-25T16:33:34Z,TAZAPAYLIVECDKLLC4345246589,BLIK,216.19,PLN,PL
28539667-eacd-4b30-a4e9-8d7b427c0e6d,2131334717,5TGYESY,SUCCEEDED,2023-09-25T16:38:29Z,TAZAPAYLIVECDKLLC4345246589,BLIK,199.99,PLN,PL
d10f6211-1590-497c-a695-c751389380d4,2131330643,5MX7484,SUCCEEDED,2023-09-25T16:39:04Z,TAZAPAYLIVECDKLLC4345246589,BLIK,99.99,PLN,PL
2d2f224b-9ce1-4fdd-8ebd-7aebc7f16181,140121016649,6LFEW2W,SUCCEEDED,2023-09-25T16:40:22Z,TAZAPAYLIVECDKLLC4345246589,BLIK,405.39,PLN,PL
93877aca-5487-4f5f-8c9d-504bd1731bc6,140121018089,6QF6XAC,SUCCEEDED,2023-09-25T16:42:23Z,TAZAPAYLIVECDKLLC4345246589,BLIK,199.99,PLN,PL
b2e4792b-1496-4de7-aa4f-40e97db143d0,140121014786,687GDSI,SUCCEEDED,2023-09-25T16:44:36Z,TAZAPAYLIVECDKLLC4345246589,BLIK,199.99,PLN,PL
92f8e5e4-faa7-49c6-94eb-2282866d7af2,2131333959,5JKR9H8,SUCCEEDED,2023-09-25T16:46:19Z,TAZAPAYLIVECDKLLC4345246589,BLIK,351.29,PLN,PL
87a81e33-6e0f-4e21-9cda-4eb2e926eebc,2131338574,5ZH1SBD,SUCCEEDED,2023-09-25T16:47:02Z,TAZAPAYLIVECDKLLC4345246589,BLIK,43.69,PLN,PL
ed4a8df1-e52c-41d1-9d1a-4093f1514b2b,2131340169,56BTYRW,SUCCEEDED,2023-09-25T16:50:45Z,TAZAPAYLIVECDKLLC4345246589,BLIK,36.0,PLN,PL
9e0a3d57-b4ca-42e7-bda6-cf1a420c4ca7,2131340977,5Z2EFKI,SUCCEEDED,2023-09-25T16:52:24Z,TAZAPAYLIVECDKLLC4345246589,BLIK,19.98,PLN,PL
96c8d520-cf3a-4224-9da4-a6e490743787,2131342007,5DB55T1,SUCCEEDED,2023-09-25T16:54:27Z,TAZAPAYLIVECDKLLC4345246589,BLIK,167.49,PLN,PL
d45bde48-2799-4dc7-80de-e2f59e6d4001,140121026362,6TL19FG,SUCCEEDED,2023-09-25T17:00:16Z,TAZAPAYLIVECDKLLC4345246589,BLIK,19.98,PLN,PL
b0c1b07a-dcd3-4bb8-bdba-b755ce7ec91b,140121027125,6VJ73VW,SUCCEEDED,2023-09-25T17:02:52Z,TAZAPAYLIVECDKLLC4345246589,BLIK,16.19,PLN,PL
b25451be-3dc3-44a6-b25b-e1684728c943,140121027657,6716RI2,SUCCEEDED,2023-09-25T17:02:56Z,TAZAPAYLIVECDKLLC4345246589,BLIK,91.79,PLN,PL
717a5db5-a12d-4c98-98b9-cfdf6c0b089c,140121029415,63QABKS,SUCCEEDED,2023-09-25T17:06:49Z,TAZAPAYLIVECDKLLC4345246589,BLIK,75.59,PLN,PL
d39c8670-9d38-434d-8b08-037bd22c7e16,2131351779,5438HAG,SUCCEEDED,2023-09-25T17:15:03Z,TAZAPAYLIVECDKLLC4345246589,BLIK,199.99,PLN,PL
c589ed58-6ebe-4c06-bdda-9d68e8497a81,140121035020,69R2JJ0,SUCCEEDED,2023-09-25T17:18:12Z,TAZAPAYLIVECDKLLC4345246589,BLIK,7.49,PLN,PL
62e7ce3c-4ed0-425d-a1c0-715a4a2f5cc6,2131354898,5JV0ZMP,SUCCEEDED,2023-09-25T17:20:46Z,TAZAPAYLIVECDKLLC4345246589,BLIK,64.79,PLN,PL
9abc77d7-e847-4449-86dc-a6f1b67b6c5d,140121036637,6TIDGCH,SUCCEEDED,2023-09-25T17:21:06Z,TAZAPAYLIVECDKLLC4345246589,BLIK,33.39,PLN,PL
d9651521-0596-4b33-ad29-d13561997173,2131356715,5LSA19V,SUCCEEDED,2023-09-25T17:24:33Z,TAZAPAYLIVECDKLLC4345246589,BLIK,26.96,PLN,PL
1ea5d623-2603-4560-8f9d-65e614a18e8e,140121039397,66HKRKZ,SUCCEEDED,2023-09-25T17:27:32Z,TAZAPAYLIVECDKLLC4345246589,BLIK,216.19,PLN,PL
688f922d-24bd-4605-a134-dff552ae78b5,140121041235,6EQM93Y,SUCCEEDED,2023-09-25T17:30:28Z,TAZAPAYLIVECDKLLC4345246589,BLIK,91.79,PLN,PL
721f57c3-f10e-466c-a990-e88de70460a3,2131359897,5KJ087H,SUCCEEDED,2023-09-25T17:31:38Z,TAZAPAYLIVECDKLLC4345246589,BLIK,37.79,PLN,PL
04b24312-b393-4dc8-b925-a83b1900fce0,140121042266,6L58B43,SUCCEEDED,2023-09-25T17:32:46Z,TAZAPAYLIVECDKLLC4345246589,BLIK,216.19,PLN,PL
fc08c0bb-9bb2-4095-ad56-20e3e14799fc,2131360959,5TXGH7U,SUCCEEDED,2023-09-25T17:33:15Z,TAZAPAYLIVECDKLLC4345246589,BLIK,108.09,PLN,PL
23c9779d-fa64-410e-9a05-5b1ff49e7dbe,2131360821,507VIYB,SUCCEEDED,2023-09-25T17:34:06Z,TAZAPAYLIVECDKLLC4345246589,BLIK,248.59,PLN,PL
32b20c1b-986b-4188-a872-144ec295d3fc,140121045364,6NT6KJ7,SUCCEEDED,2023-09-25T17:39:08Z,TAZAPAYLIVECDKLLC4345246589,BLIK,405.39,PLN,PL
57c48089-c444-49fd-945a-4aa980bde990,140121041046,61IFDK2,SUCCEEDED,2023-09-25T17:39:47Z,TAZAPAYLIVECDKLLC4345246589,BLIK,183.69,PLN,PL
028565fb-4e94-4c00-8b40-6e5d2544da92,2131364494,5ZAFKCT,SUCCEEDED,2023-09-25T17:40:46Z,TAZAPAYLIVECDKLLC4345246589,BLIK,351.29,PLN,PL
